Source,Target,Weight,Type
user_20283,user_142623,1,Undirected
user_20283,user_75225,1,Undirected
user_55917,user_271603,1,Undirected
user_55917,user_490594,1,Undirected
user_55917,user_317725,1,Undirected
user_271603,user_490594,1,Undirected
user_271603,user_317725,1,Undirected
user_490594,user_317725,1,Undirected
user_239787,user_398166,1,Undirected
user_239787,user_282926,1,Undirected
user_239787,user_129660,1,Undirected
user_239787,user_428755,1,Undirected
user_142623,user_75225,1,Undirected
user_366089,user_440742,1,Undirected
user_366089,user_482165,1,Undirected
user_366089,user_268631,1,Undirected
user_366089,user_155980,1,Undirected
user_366089,user_239407,1,Undirected
user_366089,user_462356,1,Undirected
user_151477,user_385177,1,Undirected
user_151477,user_309796,1,Undirected
user_103777,user_258050,1,Undirected
user_103777,user_169746,1,Undirected
user_103777,user_322284,1,Undirected
user_103777,user_370817,1,Undirected
user_405134,user_208644,1,Undirected
user_224907,user_426273,1,Undirected
user_224907,user_147788,1,Undirected
user_224907,user_50020,1,Undirected
user_278596,user_91549,1,Undirected
user_278596,user_113409,1,Undirected
user_278596,user_332297,1,Undirected
user_278596,user_435167,1,Undirected
user_278596,user_90312,1,Undirected
user_249618,user_163143,1,Undirected
user_249618,user_107137,1,Undirected
user_249618,user_280426,1,Undirected
user_498958,user_419498,1,Undirected
user_498958,user_25427,1,Undirected
user_113409,user_332297,1,Undirected
user_113409,user_435167,1,Undirected
user_113409,user_90312,1,Undirected
user_130157,user_411017,1,Undirected
user_130157,user_333355,1,Undirected
user_130157,user_126283,1,Undirected
user_394476,user_314116,1,Undirected
user_394476,user_328559,1,Undirected
user_482083,user_102271,1,Undirected
user_482083,user_272266,1,Undirected
user_419498,user_25427,1,Undirected
user_459172,user_438920,1,Undirected
user_459172,user_39504,1,Undirected
user_385177,user_309796,1,Undirected
user_401449,user_244961,1,Undirected
user_401449,user_265196,1,Undirected
user_401449,user_119989,1,Undirected
user_389951,user_46771,1,Undirected
user_389951,user_168779,1,Undirected
user_389951,user_367576,1,Undirected
user_389951,user_208677,1,Undirected
user_426273,user_147788,1,Undirected
user_426273,user_50020,1,Undirected
user_273184,user_130025,1,Undirected
user_147788,user_50020,1,Undirected
user_332297,user_435167,1,Undirected
user_332297,user_90312,1,Undirected
user_440742,user_482165,1,Undirected
user_288633,user_459793,1,Undirected
user_288633,user_421586,1,Undirected
user_288633,user_210019,1,Undirected
user_288633,user_182193,1,Undirected
user_258981,user_177996,1,Undirected
user_258981,user_412423,1,Undirected
user_258981,user_94367,1,Undirected
user_114168,user_177861,1,Undirected
user_114168,user_148482,1,Undirected
user_114168,user_140505,1,Undirected
user_258018,user_127878,1,Undirected
user_258018,user_215546,1,Undirected
user_258018,user_416571,1,Undirected
user_258018,user_222273,1,Undirected
user_127878,user_215546,1,Undirected
user_127878,user_416571,1,Undirected
user_127878,user_45576,1,Undirected
user_127878,user_445501,1,Undirected
user_127878,user_430495,1,Undirected
user_127878,user_232703,1,Undirected
user_127878,user_443504,1,Undirected
user_127878,user_70938,1,Undirected
user_127878,user_5309,1,Undirected
user_127878,user_92431,1,Undirected
user_127878,user_204189,1,Undirected
user_127878,user_143663,1,Undirected
user_127878,user_83145,1,Undirected
user_127878,user_345938,1,Undirected
user_127878,user_43538,1,Undirected
user_127878,user_347010,1,Undirected
user_431411,user_244470,1,Undirected
user_431411,user_280824,1,Undirected
user_431411,user_37061,1,Undirected
user_431411,user_228518,1,Undirected
user_451791,user_171980,1,Undirected
user_451791,user_415789,1,Undirected
user_341757,user_102218,1,Undirected
user_341757,user_132318,1,Undirected
user_341757,user_110400,1,Undirected
user_341757,user_455389,1,Undirected
user_244470,user_280824,1,Undirected
user_244470,user_37061,1,Undirected
user_244470,user_228518,1,Undirected
user_177996,user_412423,1,Undirected
user_177996,user_94367,1,Undirected
user_280824,user_37061,1,Undirected
user_280824,user_228518,1,Undirected
user_291303,user_99302,1,Undirected
user_291303,user_7642,1,Undirected
user_291303,user_193380,1,Undirected
user_291303,user_300074,1,Undirected
user_72081,user_223166,1,Undirected
user_72081,user_67254,1,Undirected
user_99302,user_7642,1,Undirected
user_99302,user_193380,1,Undirected
user_99302,user_300074,1,Undirected
user_37061,user_228518,1,Undirected
user_102218,user_132318,1,Undirected
user_102218,user_110400,1,Undirected
user_102218,user_455389,1,Undirected
user_459793,user_421586,1,Undirected
user_459793,user_210019,1,Undirected
user_459793,user_182193,1,Undirected
user_177861,user_148482,1,Undirected
user_177861,user_140505,1,Undirected
user_207387,user_225837,1,Undirected
user_407265,user_192478,1,Undirected
user_407265,user_297633,1,Undirected
user_132318,user_110400,1,Undirected
user_132318,user_455389,1,Undirected
user_132318,user_499391,1,Undirected
user_132318,user_464578,1,Undirected
user_132318,user_122573,1,Undirected
user_132318,user_223085,1,Undirected
user_132318,user_427529,1,Undirected
user_132318,user_429307,1,Undirected
user_132318,user_58906,1,Undirected
user_132318,user_190990,1,Undirected
user_132318,user_469534,1,Undirected
user_132318,user_362885,1,Undirected
user_132318,user_346931,1,Undirected
user_132318,user_272115,1,Undirected
user_132318,user_195436,1,Undirected
user_132318,user_333665,1,Undirected
user_132318,user_246419,1,Undirected
user_132318,user_231926,1,Undirected
user_132318,user_4919,1,Undirected
user_132318,user_399832,1,Undirected
user_132318,user_14947,1,Undirected
user_132318,user_393246,1,Undirected
user_110400,user_455389,1,Undirected
user_223166,user_67254,1,Undirected
user_421586,user_210019,1,Undirected
user_421586,user_182193,1,Undirected
user_171980,user_415789,1,Undirected
user_215546,user_416571,1,Undirected
user_148482,user_140505,1,Undirected
user_261491,user_148234,1,Undirected
user_261491,user_85267,1,Undirected
user_73433,user_264479,1,Undirected
user_412423,user_94367,1,Undirected
user_412423,user_33021,1,Undirected
user_412423,user_125195,1,Undirected
user_412423,user_272875,1,Undirected
user_412423,user_365362,1,Undirected
user_56271,user_138779,1,Undirected
user_56271,user_460939,1,Undirected
user_56271,user_21235,1,Undirected
user_56271,user_480292,1,Undirected
user_56271,user_6539,1,Undirected
user_56271,user_342011,1,Undirected
user_56271,user_380898,1,Undirected
user_437520,user_397861,1,Undirected
user_437520,user_411607,1,Undirected
user_398432,user_202537,1,Undirected
user_398432,user_414278,1,Undirected
user_398432,user_439582,1,Undirected
user_190033,user_22711,1,Undirected
user_202537,user_414278,1,Undirected
user_202537,user_439582,1,Undirected
user_121335,user_106592,1,Undirected
user_121335,user_228076,1,Undirected
user_126244,user_436221,1,Undirected
user_126244,user_304160,1,Undirected
user_242927,user_155840,1,Undirected
user_242927,user_407615,1,Undirected
user_242927,user_222832,1,Undirected
user_106592,user_228076,1,Undirected
user_138779,user_460939,1,Undirected
user_138779,user_21235,1,Undirected
user_138779,user_480292,1,Undirected
user_138779,user_6539,1,Undirected
user_138779,user_342011,1,Undirected
user_138779,user_380898,1,Undirected
user_386064,user_196350,1,Undirected
user_45001,user_366767,1,Undirected
user_45001,user_463651,1,Undirected
user_45001,user_45228,1,Undirected
user_45001,user_384301,1,Undirected
user_436221,user_304160,1,Undirected
user_435839,user_119741,1,Undirected
user_435839,user_372285,1,Undirected
user_366767,user_463651,1,Undirected
user_366767,user_45228,1,Undirected
user_366767,user_384301,1,Undirected
user_460939,user_21235,1,Undirected
user_460939,user_480292,1,Undirected
user_460939,user_6539,1,Undirected
user_460939,user_342011,1,Undirected
user_460939,user_380898,1,Undirected
user_20848,user_469071,1,Undirected
user_21235,user_480292,1,Undirected
user_21235,user_6539,1,Undirected
user_21235,user_342011,1,Undirected
user_21235,user_380898,1,Undirected
user_480292,user_6539,1,Undirected
user_480292,user_342011,1,Undirected
user_480292,user_380898,1,Undirected
user_463651,user_45228,1,Undirected
user_463651,user_384301,1,Undirected
user_388880,user_397524,1,Undirected
user_388880,user_341478,1,Undirected
user_388880,user_441827,1,Undirected
user_388880,user_388010,1,Undirected
user_397861,user_411607,1,Undirected
user_255627,user_446267,1,Undirected
user_119741,user_372285,1,Undirected
user_397524,user_341478,1,Undirected
user_397524,user_441827,1,Undirected
user_397524,user_388010,1,Undirected
user_6539,user_342011,1,Undirected
user_6539,user_380898,1,Undirected
user_341478,user_441827,1,Undirected
user_341478,user_388010,1,Undirected
user_441827,user_388010,1,Undirected
user_45228,user_384301,1,Undirected
user_246046,user_481771,1,Undirected
user_286752,user_116053,1,Undirected
user_471769,user_357446,1,Undirected
user_471769,user_356469,1,Undirected
user_471769,user_339734,1,Undirected
user_471769,user_85725,1,Undirected
user_471769,user_40196,1,Undirected
user_426992,user_20777,1,Undirected
user_426992,user_326209,1,Undirected
user_146753,user_28887,1,Undirected
user_146753,user_130384,1,Undirected
user_146753,user_463042,1,Undirected
user_31275,user_102,1,Undirected
user_31275,user_263370,1,Undirected
user_281446,user_483742,1,Undirected
user_281446,user_159574,1,Undirected
user_281446,user_55878,1,Undirected
user_281446,user_389286,1,Undirected
user_28887,user_130384,1,Undirected
user_28887,user_463042,1,Undirected
user_481771,user_400270,1,Undirected
user_481771,user_18991,1,Undirected
user_157775,user_100734,1,Undirected
user_157775,user_343127,1,Undirected
user_157775,user_170835,1,Undirected
user_157775,user_318997,1,Undirected
user_311527,user_234712,1,Undirected
user_311527,user_169100,1,Undirected
user_102,user_263370,1,Undirected
user_100734,user_343127,1,Undirected
user_100734,user_109959,1,Undirected
user_3855,user_488326,1,Undirected
user_357446,user_356469,1,Undirected
user_357446,user_339734,1,Undirected
user_357446,user_85725,1,Undirected
user_433833,user_298495,1,Undirected
user_433833,user_137247,1,Undirected
user_356469,user_339734,1,Undirected
user_356469,user_85725,1,Undirected
user_483742,user_159574,1,Undirected
user_20777,user_326209,1,Undirected
user_166235,user_430677,1,Undirected
user_166235,user_299090,1,Undirected
user_166235,user_3714,1,Undirected
user_430677,user_299090,1,Undirected
user_430677,user_3714,1,Undirected
user_130384,user_463042,1,Undirected
user_339734,user_85725,1,Undirected
user_499164,user_219697,1,Undirected
user_499164,user_339550,1,Undirected
user_499164,user_43890,1,Undirected
user_499164,user_11278,1,Undirected
user_499164,user_362236,1,Undirected
user_499164,user_316391,1,Undirected
user_499164,user_370375,1,Undirected
user_499164,user_15628,1,Undirected
user_499164,user_378746,1,Undirected
user_499164,user_99427,1,Undirected
user_499164,user_16373,1,Undirected
user_499164,user_29932,1,Undirected
user_499164,user_440887,1,Undirected
user_499164,user_177287,1,Undirected
user_499164,user_9424,1,Undirected
user_499164,user_499169,1,Undirected
user_499164,user_62292,1,Undirected
user_499164,user_296563,1,Undirected
user_92991,user_284470,1,Undirected
user_410502,user_329662,1,Undirected
user_410502,user_173280,1,Undirected
user_410502,user_273072,1,Undirected
user_439909,user_474505,1,Undirected
user_439909,user_449130,1,Undirected
user_322793,user_308384,1,Undirected
user_322793,user_445636,1,Undirected
user_322793,user_428923,1,Undirected
user_322793,user_96339,1,Undirected
user_297399,user_445129,1,Undirected
user_262336,user_57459,1,Undirected
user_308384,user_445636,1,Undirected
user_308384,user_428923,1,Undirected
user_308384,user_96339,1,Undirected
user_87805,user_418756,1,Undirected
user_87805,user_253115,1,Undirected
user_87805,user_251620,1,Undirected
user_293886,user_244454,1,Undirected
user_293886,user_19601,1,Undirected
user_1031,user_443612,1,Undirected
user_329662,user_173280,1,Undirected
user_329662,user_273072,1,Undirected
user_192713,user_173562,1,Undirected
user_192713,user_291967,1,Undirected
user_192713,user_7923,1,Undirected
user_33454,user_277888,1,Undirected
user_33454,user_109190,1,Undirected
user_418756,user_253115,1,Undirected
user_418756,user_251620,1,Undirected
user_418756,user_449132,1,Undirected
user_418756,user_448965,1,Undirected
user_418756,user_419700,1,Undirected
user_244454,user_19601,1,Undirected
user_108986,user_475771,1,Undirected
user_277888,user_109190,1,Undirected
user_445636,user_428923,1,Undirected
user_445636,user_96339,1,Undirected
user_400695,user_21209,1,Undirected
user_154127,user_153115,1,Undirected
user_154127,user_487427,1,Undirected
user_153115,user_487427,1,Undirected
user_88997,user_99448,1,Undirected
user_428923,user_96339,1,Undirected
user_428923,user_214814,1,Undirected
user_53821,user_127859,1,Undirected
user_335497,user_191303,1,Undirected
user_13034,user_105573,1,Undirected
user_13034,user_73399,1,Undirected
user_13034,user_380258,1,Undirected
user_8059,user_402069,1,Undirected
user_496471,user_400102,1,Undirected
user_105573,user_73399,1,Undirected
user_425754,user_158016,1,Undirected
user_305361,user_75231,1,Undirected
user_74448,user_412232,1,Undirected
user_74448,user_198282,1,Undirected
user_31348,user_112269,1,Undirected
user_412232,user_198282,1,Undirected
user_412232,user_432310,1,Undirected
user_412232,user_205256,1,Undirected
user_412232,user_313027,1,Undirected
user_279604,user_287928,1,Undirected
user_273963,user_263167,1,Undirected
user_273963,user_154272,1,Undirected
user_302110,user_417690,1,Undirected
user_302110,user_270819,1,Undirected
user_393734,user_291820,1,Undirected
user_393734,user_9183,1,Undirected
user_393734,user_56055,1,Undirected
user_291820,user_9183,1,Undirected
user_291820,user_56055,1,Undirected
user_417690,user_270819,1,Undirected
user_461817,user_121470,1,Undirected
user_350334,user_486757,1,Undirected
user_414265,user_73663,1,Undirected
user_207504,user_490005,1,Undirected
user_128752,user_480364,1,Undirected
user_128752,user_397500,1,Undirected
user_352358,user_272566,1,Undirected
user_352358,user_475954,1,Undirected
user_352358,user_41436,1,Undirected
user_352358,user_34399,1,Undirected
user_352358,user_186163,1,Undirected
user_352358,user_454479,1,Undirected
user_352358,user_275429,1,Undirected
user_352358,user_125310,1,Undirected
user_352358,user_85264,1,Undirected
user_333547,user_475481,1,Undirected
user_400707,user_54537,1,Undirected
user_255960,user_344100,1,Undirected
user_255960,user_205880,1,Undirected
user_255960,user_425482,1,Undirected
user_255960,user_20219,1,Undirected
user_251611,user_373140,1,Undirected
user_251611,user_29848,1,Undirected
user_344100,user_205880,1,Undirected
user_344100,user_183119,1,Undirected
user_180721,user_321506,1,Undirected
user_373140,user_29848,1,Undirected
